X,name,year,month,province,meantemp,rain,humi,number,seq,SO2,NO2,PM10,CO,O3_8h,PM2.5,beta,sunlight,population
470,福建,2020,2,Fujian,13.6,65.2,74,22,86,4,14,32,0.68,90,23,21.09903521,125.7,41610000
471,福建,2020,3,Fujian,15.7,262.8,80,9,87,5,26,35,0.71,84,24,25.33154041,82,41610000
472,福建,2020,4,Fujian,17.8,63.9,66,11,88,5,27,48,0.65,118,27,31.90944168,165.5,41610000
473,福建,2020,5,Fujian,24.7,262.6,81,23,89,4,24,41,0.69,108,21,33.12754814,134.5,41610000
474,福建,2020,6,Fujian,28.8,224.1,79,29,90,4,21,38,0.56,98,16,30.589216,185.5,41610000
475,福建,2020,7,Fujian,30.7,81.7,70,20,91,5,18,42,0.58,88,16,28.582266,217.5,41610000
476,福建,2020,8,Fujian,30.1,80,70,20,92,5,16,34,0.72,73,14,28.30916338,195.3,41610000
477,福建,2020,9,Fujian,26,119.4,78,18,93,4,19,35,0.78,102,18,30.12575156,112.4,41610000
478,福建,2020,10,Fujian,22.3,5.6,64,18,94,5,16,38,0.68,101,17,32.86594999,152.6,41610000
479,福建,2020,11,Fujian,20.5,0.5,67,40,95,5,20,41,0.69,83,20,32.77406835,120.5,41610000
480,福建,2020,12,Fujian,13.9,16.5,72,57,96,5,24,36,0.66,68,23,33.010775,54.4,41610000
481,貴州,2013,1,Guizhou,5.49,12.65,80.26,40,1,85,41,116,1.1,36,85,12.03861539,53.31,35020000
482,貴州,2013,2,Guizhou,9.77,16.71,79.71,18,2,37,24,59,1,47,44,17.10525595,77.49,35020000
483,貴州,2013,3,Guizhou,15,66.58,71.17,36,3,32,36,109,0.9,80,73,23.85937506,130.91,35020000
484,貴州,2013,4,Guizhou,16.25,100.18,77.31,57,4,20,31,79,0.8,65,52,24.38928243,101.68,35020000
485,貴州,2013,5,Guizhou,20.31,174.4,78.31,62,5,16,31,63,0.7,76,42,22.18176404,126.71,35020000
486,貴州,2013,6,Guizhou,23.64,158.2,75.8,58,6,16,31,57,0.7,85,35,20.39154326,170.86,35020000
487,貴州,2013,7,Guizhou,25.82,42.59,71.29,36,7,10,21,36,0.5,54,16,19.44679693,181.52,35020000
488,貴州,2013,8,Guizhou,24.66,130.91,74.83,22,8,13,27,54,0.6,65,29,20.55872335,166.85,35020000
489,貴州,2013,9,Guizhou,20.49,105.84,78.66,21,9,18,31,66,0.7,82,44,23.43662439,130.76,35020000
490,貴州,2013,10,Guizhou,15.79,60.61,78.43,42,10,22,41,91,0.9,77,67,24.16663743,108.87,35020000
491,貴州,2013,11,Guizhou,12.86,42.09,80.69,53,11,28,34,69,0.9,51,47,23.0220896,69.21,35020000
492,貴州,2013,12,Guizhou,6.29,35.23,75.57,37,12,61,44,119,1,45,94,20.19146039,63.81,35020000
493,貴州,2014,1,Guizhou,7.25,12.53,73.23,31,13,69,47,136,1.2,65,103,19.49537689,112.71,35080000
494,貴州,2014,2,Guizhou,5.98,33.25,80.17,12,14,34,26,69,0.9,57,55,22.89909879,51.17,35080000
495,貴州,2014,3,Guizhou,12.02,78.72,80.14,34,15,30,33,86,0.9,70,53,24.53525933,80.18,35080000
496,貴州,2014,4,Guizhou,17.34,85.48,80.51,50,16,17,29,84,0.7,75,48,26.24954443,93.46,35080000
497,貴州,2014,5,Guizhou,19.42,152.54,80.23,65,17,16,32,90,0.7,73,51,23.29345362,83.13,35080000
498,貴州,2014,6,Guizhou,22.19,187.2,85.29,76,18,12,28,69,0.7,68,44,21.44154601,50.65,35080000
499,貴州,2014,7,Guizhou,24.22,218.16,81.86,44,19,11,24,56,0.5,71,30,19.73530649,159.71,35080000
500,貴州,2014,8,Guizhou,23.64,167.96,79.46,24,20,10,23,60,0.5,78,32,20.51622505,155.72,35080000
501,貴州,2014,9,Guizhou,22.45,131.53,79.71,24,21,11,23,59,0.6,73,35,23.10441133,140.08,35080000
502,貴州,2014,10,Guizhou,18.13,88.41,79.57,38,22,14,32,92,0.7,80,60,24.82437442,130.71,35080000
503,貴州,2014,11,Guizhou,11.73,68.59,85.89,51,23,18,29,65,0.7,40,39,24.87318279,35.41,35080000
504,貴州,2014,12,Guizhou,6.58,13.02,75.06,70,24,45,40,112,0.9,55,70,22.94091622,64.54,35080000
505,貴州,2015,1,Guizhou,7.41,33.68,80.44,62,25,36,30,82,1.2,56,55,22.01577156,53.54,35300000
506,貴州,2015,2,Guizhou,9.14,22.76,78.38,38,26,28,22,63,1.1,65,41,22.72456503,72.09,35300000
507,貴州,2015,3,Guizhou,12.81,32.88,79.29,70,27,26,21,57,0.8,73,35,24.07610468,85.39,35300000
508,貴州,2015,4,Guizhou,17.56,65.55,70.74,74,28,23,22,60,0.7,90,32,25.30692413,137.28,35300000
509,貴州,2015,5,Guizhou,20.99,186.08,79.18,129,29,17,19,49,0.7,79,27,23.17173128,119.69,35300000
510,貴州,2015,6,Guizhou,23.44,186.07,82.21,99,30,14,16,35,0.6,67,18,21.26139038,98.84,35300000
511,貴州,2015,7,Guizhou,23.11,155.28,78.57,62,31,15,21,51,0.6,90,27,19.40884599,122.88,35300000
512,貴州,2015,8,Guizhou,22.7,191.31,81.97,27,32,14,21,45,0.6,77,24,21.7464074,122.29,35300000
513,貴州,2015,9,Guizhou,20.85,130.27,85.82,47,33,15,20,42,0.6,67,25,23.6152028,56.12,35300000
514,貴州,2015,10,Guizhou,17.59,107.27,81,52,34,17,24,59,0.7,80,33,25.25253584,122.79,35300000
515,貴州,2015,11,Guizhou,13.77,51.6,83.68,76,35,19,21,45,0.8,52,26,23.29563518,81.69,35300000
516,貴州,2015,12,Guizhou,7.12,59.13,84.09,64,36,28,24,55,0.8,49,35,22.23506998,36.14,35300000
517,貴州,2016,1,Guizhou,5.7,31.26,83.79,50,37,22,23,56,1,50,36,21.31600677,NA,35550000
518,貴州,2016,2,Guizhou,7.31,14.68,70.97,34,38,23,22,65,0.9,74,46,23.61850604,81.94,35550000
519,貴州,2016,3,Guizhou,12.3,69.77,78.26,57,39,19,25,63,0.8,75,39,24.85454231,68.71,35550000
520,貴州,2016,4,Guizhou,17.45,146.13,81.56,87,40,14,24,51,0.8,73,27,25.2906347,81.59,35550000
521,貴州,2016,5,Guizhou,20.12,174.38,79.47,81,41,12,19,53,0.7,85,27,23.10663819,NA,35550000
522,貴州,2016,6,Guizhou,23.49,217.74,80.21,91,42,11,17,40,0.6,76,20,21.00649901,111.48,35550000
523,貴州,2016,7,Guizhou,25.42,166.42,77.56,38,43,10,17,34,0.6,74,16,21.16301445,171.09,35550000
524,貴州,2016,8,Guizhou,24.13,188.69,81.12,36,44,14,21,43,0.7,86,23,22.32821725,145.63,35550000
525,貴州,2016,9,Guizhou,21.29,62.76,77.06,39,45,16,23,60,0.7,97,35,24.98216149,80.29,35550000
526,貴州,2016,10,Guizhou,18.01,3.23,80.63,64,46,14,21,51,0.7,64,28,25.04857387,83.79,35550000
527,貴州,2016,11,Guizhou,12.32,58.72,83.38,66,47,18,24,53,0.9,49,30,24.28444722,71.59,35550000
528,貴州,2016,12,Guizhou,8.87,20.51,80.18,82,48,26,31,81,1.1,51,50,22.0904517,66.41,35550000
529,貴州,2017,1,Guizhou,8.24,18.61,80.74,42,49,19,24,67,1.1,50,45,22.67710633,34.89,35800000
530,貴州,2017,2,Guizhou,8.51,27.58,75.9,47,50,19,22,58,1,63,38,24.02936167,56.3,35800000
531,貴州,2017,3,Guizhou,10.91,51.21,80.46,69,51,20,25,52,0.8,64,30,26.31694297,44.38,35800000
532,貴州,2017,4,Guizhou,17.55,63.1,72.19,112,52,13,22,57,0.8,92,28,25.32570252,114.69,35800000
533,貴州,2017,5,Guizhou,20.11,100.22,72.55,117,53,10,21,46,0.6,97,23,23.61671981,147.45,35800000
534,貴州,2017,6,Guizhou,21.62,329.63,84.19,95,54,8,19,33,0.7,71,17,21.57270085,69.9,35800000
535,貴州,2017,7,Guizhou,24.68,134.16,76.92,64,55,8,17,39,0.6,74,17,21.45441154,178.44,35800000
536,貴州,2017,8,Guizhou,24.83,171.81,79.08,42,56,9,16,39,0.6,76,17,22.70320778,175.59,35800000
537,貴州,2017,9,Guizhou,22.62,146.86,81.5,57,57,11,16,43,0.7,72,22,24.08072454,109.42,35800000
538,貴州,2017,10,Guizhou,17.14,76.7,82.99,55,58,13,18,42,0.7,63,25,25.06174323,80.98,35800000
539,貴州,2017,11,Guizhou,12.36,11.68,77.83,80,59,19,27,71,0.9,65,41,23.87602795,87.15,35800000
540,貴州,2017,12,Guizhou,7.54,11.16,75.91,64,60,28,33,83,1,63,49,22.24563257,74.43,35800000
541,貴州,2018,1,Guizhou,5.62,37.82,81.05,47,61,20,25,59,1.1,51,37,20.07312155,41.79,36000000
542,貴州,2018,2,Guizhou,7.67,7.01,72.45,17,62,18,22,77,1,76,48,22.42118225,60.8,36000000
543,貴州,2018,3,Guizhou,14.4,74.54,75.09,26,63,13,24,64,0.8,87,37,25.35948954,116.06,36000000
544,貴州,2018,4,Guizhou,17.91,NA,73.73,44,64,10,20,65,0.7,101,32,27.58102564,129.71,36000000
545,貴州,2018,5,Guizhou,21.59,175.48,77.5,75,65,9,17,49,0.6,96,24,25.18927337,129.77,36000000
546,貴州,2018,6,Guizhou,22.5,192.02,82.02,55,66,9,18,36,0.6,86,18,22.70529313,94.35,36000000
547,貴州,2018,7,Guizhou,25.5,111.07,76.63,46,67,7,15,33,0.6,80,16,20.66449987,181.86,36000000
548,貴州,2018,8,Guizhou,24.21,156.45,79.78,19,68,10,17,39,0.7,92,21,22.95729623,172.72,36000000
549,貴州,2018,9,Guizhou,21.11,144.42,82.73,27,69,10,16,34,0.7,76,19,24.61143698,97.64,36000000
550,貴州,2018,10,Guizhou,15.15,62.59,84.87,40,70,15,22,45,0.7,71,25,26.93543502,44.34,36000000
551,貴州,2018,11,Guizhou,11.77,36.69,82.31,47,71,15,25,51,0.8,64,30,26.00798434,97.57,36000000
552,貴州,2018,12,Guizhou,6.68,36.14,82.66,75,72,19,24,52,1,46,33,23.9476106,43.81,36000000
553,貴州,2019,1,Guizhou,4.4,56.8,91,48,73,16,24,51,0.93,38,34,22.51063993,8.8,36230000
554,貴州,2019,2,Guizhou,5,30,90,29,74,11,15,37,0.71,50,24,23.43432406,35.3,36230000
555,貴州,2019,3,Guizhou,11.3,45.8,79,39,75,14,25,60,0.65,82,36,26.19307342,86.4,36230000
556,貴州,2019,4,Guizhou,17.3,99.7,79,75,76,7,21,52,0.62,102,29,26.4126702,135.2,36230000
557,貴州,2019,5,Guizhou,17.7,254,84,73,77,6,19,42,0.59,83,22,24.1300381,73.8,36230000
558,貴州,2019,6,Guizhou,22,249.2,83,55,78,7,19,34,0.62,81,17,21.33903598,84.8,36230000
559,貴州,2019,7,Guizhou,22.7,206.9,84,32,79,6,18,32,0.59,69,16,21.36984998,118.6,36230000
560,貴州,2019,8,Guizhou,24.3,33.7,73,18,80,7,21,46,0.6,106,23,24.43032338,218.6,36230000
561,貴州,2019,9,Guizhou,20.7,130.1,74,35,81,7,21,51,0.51,99,26,27.04368559,176.2,36230000
562,貴州,2019,10,Guizhou,16.3,117.2,84,61,82,7,20,40,0.55,69,23,27.92124546,102.4,36230000
563,貴州,2019,11,Guizhou,10.9,20.3,84,74,83,9,23,51,0.57,58,29,25.37055256,62.9,36230000
564,貴州,2019,12,Guizhou,7.2,10.4,80,76,84,19,29,68,0.76,57,41,22.6807899,112.3,36230000
565,貴州,2020,1,Guizhou,6.2,77.8,88,43,85,14,17,39,0.8,50,27,20.52201339,62.9,38580000
566,貴州,2020,2,Guizhou,8.9,39.5,84,19,86,14,11,46,0.67,70,33,20.69751442,63.3,38580000
567,貴州,2020,3,Guizhou,12.4,22.7,80,13,87,11,18,53,0.62,81,31,22.71249538,106.1,38580000
568,貴州,2020,4,Guizhou,13.4,77.7,78,16,88,9,22,52,0.64,88,28,24.23682967,111.2,38580000
569,貴州,2020,5,Guizhou,20.9,197.8,75,13,89,8,19,46,0.62,105,24,25.68805765,177.1,38580000
570,貴州,2020,6,Guizhou,22.5,208.5,83,18,90,7,18,34,0.62,71,16,26.11773997,108.7,38580000
571,貴州,2020,7,Guizhou,23.7,290.7,81,26,91,7,15,30,0.57,66,13,25.92388895,146.4,38580000
572,貴州,2020,8,Guizhou,23.8,48,75,25,92,7,16,30,0.56,75,13,24.45927825,190.2,38580000
573,貴州,2020,9,Guizhou,18.8,286.6,90,19,93,6,16,26,0.67,63,13,24.46618136,53.5,38580000
574,貴州,2020,10,Guizhou,14.2,96.1,84,24,94,8,17,41,0.62,70,21,25.05684252,102.5,38580000
575,貴州,2020,11,Guizhou,11.1,18,78,25,95,11,24,50,0.71,64,25,26.98761163,133.7,38580000
576,貴州,2020,12,Guizhou,3.3,17.1,86,34,96,16,23,51,0.8,46,34,27.20774372,30.9,38580000
577,湖南,2013,1,Hunan,5.79,27.95,75.31,15,1,53,77,173,2.2,22,176,16.46134149,72.3,66910000
578,湖南,2013,2,Hunan,7.81,52.01,83.11,13,2,23,35,81,1.6,37,88,21.40700572,28.68,66910000
579,湖南,2013,3,Hunan,14.46,145.7,71.71,24,3,35,50,125,1.3,74,92,29.64506199,110.58,66910000
580,湖南,2013,4,Hunan,17.1,169.41,74.17,36,4,33,51,103,1.2,72,68,29.55221413,106.4,66910000
581,湖南,2013,5,Hunan,22.43,200.46,76.49,51,5,25,40,82,1.2,97,54,27.47423281,126.06,66910000
582,湖南,2013,6,Hunan,26.28,154.59,76.09,43,6,21,33,64,0.8,95,38,25.36863742,183.29,66910000
583,湖南,2013,7,Hunan,30.11,27.17,63.2,37,7,26,28,56,0.7,101,27,23.59363747,308.07,66910000
584,湖南,2013,8,Hunan,29.26,118.41,66.83,18,8,24,27,58,0.8,100,34,23.97226767,223.41,66910000
585,湖南,2013,9,Hunan,22.92,140.27,77.91,19,9,23,34,80,1,94,59,25.33288446,136.9,66910000
586,湖南,2013,10,Hunan,18.83,23.81,69.69,15,10,37,49,144,1.3,115,134,29.58264844,145.76,66910000
587,湖南,2013,11,Hunan,13.68,102.55,75.83,40,11,31,58,100,1.3,51,94,29.79200729,121.11,66910000
588,湖南,2013,12,Hunan,7.4,43.89,65.49,56,12,54,65,157,1.7,20,128,27.9914881,127.85,66910000
589,湖南,2014,1,Hunan,8.29,24.03,65.63,41,13,50,51,204,1.8,58,155,24.76619642,130.51,67370000
590,湖南,2014,2,Hunan,5.85,97.28,81.66,23,14,27,28,102,1.5,43,77,26.51068038,39.95,67370000
591,湖南,2014,3,Hunan,12.81,130.07,81.31,48,15,33,32,111,1.2,57,65,28.8519401,66.18,67370000
592,湖南,2014,4,Hunan,17.92,121.82,81.03,56,16,29,32,91,1.1,78,56,30.87188455,72.45,67370000
593,湖南,2014,5,Hunan,21.44,217.12,80.51,121,17,31,28,106,1.2,73,59,27.58874844,94.17,67370000
594,湖南,2014,6,Hunan,24.97,158.6,83.6,94,18,25,24,99,1.3,87,66,25.1201272,69.77,67370000
595,湖南,2014,7,Hunan,27.69,187.58,79.11,49,19,21,21,72,1.1,81,43,22.21888276,196.79,67370000
596,湖南,2014,8,Hunan,26.07,154.63,80.83,29,20,19,20,70,1.2,77,42,24.04822058,146.23,67370000
597,湖南,2014,9,Hunan,24.34,65.94,79.57,24,21,20,25,75,1.2,73,46,27.98735266,128.78,67370000
598,湖南,2014,10,Hunan,20.35,88.92,71.74,48,22,26,36,123,1.4,88,79,30.35144327,170.13,67370000
599,湖南,2014,11,Hunan,13.35,117.36,79.43,84,23,29,36,95,1.3,42,61,31.39762702,63.34,67370000
600,湖南,2014,12,Hunan,7.45,22.41,64.46,118,24,37,44,114,1.4,43,68,28.45951663,121.49,67370000
601,湖南,2015,1,Hunan,7.94,31.97,75.26,169,25,44,43,146,1.7,53,97,25.13357238,69.55,67830000
602,湖南,2015,2,Hunan,8.99,79.16,79.4,55,26,26,31,117,1.6,64,78,25.35809078,67.95,67830000
603,湖南,2015,3,Hunan,12.45,91.34,84.23,79,27,23,29,84,1.3,58,52,26.70829436,52.57,67830000
604,湖南,2015,4,Hunan,17.81,109.31,77.06,102,28,26,27,80,1.1,92,47,29.15289732,118.42,67830000
605,湖南,2015,5,Hunan,22.54,203.93,83.94,135,29,23,22,85,1.1,94,54,26.15313881,91.74,67830000
606,湖南,2015,6,Hunan,25.94,209.95,82.49,87,30,21,16,55,0.9,83,31,24.16233946,128.76,67830000
607,湖南,2015,7,Hunan,25.94,172.52,81.66,55,31,20,17,59,0.9,96,35,21.95309984,138.68,67830000
608,湖南,2015,8,Hunan,26.6,137.15,78.77,27,32,19,18,61,0.9,107,36,24.10304589,189.1,67830000
609,湖南,2015,9,Hunan,23.86,113.2,81.11,19,33,19,20,77,1,111,46,27.99692329,106.39,67830000
610,湖南,2015,10,Hunan,19.5,97.26,76.94,57,34,24,31,97,1,111,58,30.61696797,154.47,67830000
611,湖南,2015,11,Hunan,12.52,158.94,89,65,35,19,27,59,1.1,43,37,31.21185856,35.32,67830000
612,湖南,2015,12,Hunan,7.53,105.83,83.06,127,36,22,33,97,1.1,45,64,26.47306155,45.81,68220000
613,湖南,2016,1,Hunan,5.54,84.83,84.11,79,37,22,33,102,1.2,49,71,24.98916195,NA,68220000
614,湖南,2016,2,Hunan,8.55,43.01,69.57,37,38,20,27,100,1.1,81,63,25.38875381,116.55,68220000
615,湖南,2016,3,Hunan,12.75,147,80.31,62,39,24,33,97,1.1,85,60,28.20750288,83.1,68220000
616,湖南,2016,4,Hunan,18.66,235.08,87.34,81,40,21,25,64,1,85,39,29.67759302,62.98,68220000
617,湖南,2016,5,Hunan,20.87,207.13,84.17,107,41,18,22,63,0.9,98,36,27.15571553,97.73,68220000
618,湖南,2016,6,Hunan,25.86,173.63,81.09,93,42,16,17,50,0.9,96,27,24.79131568,139.99,68220000
619,湖南,2016,7,Hunan,28.65,194.92,78.77,54,43,15,17,49,0.9,88,26,23.07271988,191.77,68220000
620,湖南,2016,8,Hunan,27.71,148.84,79.8,28,44,15,18,59,1,107,34,25.05191406,172.34,68220000
621,湖南,2016,9,Hunan,24.32,82.12,75.23,33,45,19,24,84,1,129,50,28.06533938,125.24,68220000
622,湖南,2016,10,Hunan,18.89,2.92,82.75,54,46,15,23,63,1,74,38,29.82877968,53.64,68220000
623,湖南,2016,11,Hunan,12.43,106.28,87.54,70,47,18,28,78,1.1,52,48,28.7699457,58.77,68220000
624,湖南,2016,12,Hunan,8.96,54.09,81.23,79,48,24,41,120,1.4,59,78,26.81260707,98.86,68220000
625,湖南,2017,1,Hunan,8,52.5,79.07,66,49,20,33,132,1.4,60,92,26.55296824,53.26,68600000
626,湖南,2017,2,Hunan,8.5,69.22,77.15,57,50,17,28,89,1.2,74,59,28.04560424,65.61,68600000
627,湖南,2017,3,Hunan,11.27,220.01,84.91,97,51,15,30,72,1,70,43,30.1802881,42.51,68600000
628,湖南,2017,4,Hunan,18.13,138.93,77.58,145,52,16,26,68,1,101,37,31.20164796,122.06,68600000
629,湖南,2017,5,Hunan,22.48,159.73,76.35,270,53,11,23,69,0.9,119,35,28.60376445,164.98,68600000
630,湖南,2017,6,Hunan,24,425.88,89.03,238,54,10,17,41,1,88,23,25.18864238,64.48,68600000
631,湖南,2017,7,Hunan,28.98,125.61,76.08,122,55,12,16,44,1,94,23,22.9470406,241.93,68600000
632,湖南,2017,8,Hunan,28.42,182.38,79.58,64,56,12,16,44,1,94,24,24.06649216,193.72,68600000
633,湖南,2017,9,Hunan,24.89,91.4,82.69,72,57,13,20,61,1,113,36,25.85050708,122.21,68600000
634,湖南,2017,10,Hunan,17.78,52.35,83.9,55,58,11,24,64,1,86,39,28.74016948,81.2,68600000
635,湖南,2017,11,Hunan,12.95,66.2,79.47,94,59,16,39,101,1.1,70,66,29.38492354,76.43,68600000
636,湖南,2017,12,Hunan,8.19,23.72,70.44,143,60,20,47,119,1.2,64,79,27.74548456,114.21,68600000
637,湖南,2018,1,Hunan,4.16,70.4,83.86,109,61,15,35,93,1.2,54,67,24.08308305,52.31,68990000
638,湖南,2018,2,Hunan,8.13,31.42,70,38,62,13,31,106,1.1,78,67,26.36607452,87.28,68990000
639,湖南,2018,3,Hunan,14.13,112.1,81.21,73,63,12,31,69,1,83,41,30.30815988,111.07,68990000
640,湖南,2018,4,Hunan,19.17,NA,76.53,167,64,13,26,84,1,100,38,32.24729086,118.95,68990000
641,湖南,2018,5,Hunan,24.03,197.8,81.27,242,65,11,18,63,0.9,102,31,28.61045074,131.46,68990000
642,湖南,2018,6,Hunan,25.95,94.72,79.73,180,66,11,18,46,0.9,109,25,25.54386137,160.89,68990000
643,湖南,2018,7,Hunan,29.1,141.12,78.06,156,67,11,16,42,0.9,97,22,23.6523096,225.35,68990000
644,湖南,2018,8,Hunan,28.07,163.17,79.79,69,68,10,17,45,1,112,24,25.51485676,200.99,68990000
645,湖南,2018,9,Hunan,24.33,117.53,79.99,81,69,11,20,54,1,110,30,28.10073803,136.32,68990000
646,湖南,2018,10,Hunan,17.71,105.75,76.32,130,70,12,31,68,1,112,40,31.44634668,138.12,68990000
647,湖南,2018,11,Hunan,12.78,141.55,84.51,236,71,11,33,65,1.1,69,43,30.05265375,101.48,68990000
648,湖南,2018,12,Hunan,6.23,87.44,86.07,296,72,10,33,88,1.2,44,62,26.00236257,28.39,68990000
649,湖南,2019,1,Hunan,4.3,85.1,85,146,73,6,41,60,1.21,40,98,23.61942155,27.3,69180000
650,湖南,2019,2,Hunan,4.5,106.8,90,65,74,5,23,51,0.98,46,53,26.62009691,17.9,69180000
651,湖南,2019,3,Hunan,12.6,152.2,82,147,75,7,42,64,0.9,76,48,30.22271096,81.6,69180000
652,湖南,2019,4,Hunan,17.6,117.8,83,239,76,7,32,50,0.84,93,38,31.204676,88.9,69180000
653,湖南,2019,5,Hunan,20.8,190.2,80,317,77,7,32,63,0.74,113,36,27.23171335,93.4,69180000
654,湖南,2019,6,Hunan,25.3,196.8,86,220,78,6,23,37,0.74,113,23,24.43703634,108.2,69180000
655,湖南,2019,7,Hunan,28,139.7,81,133,79,6,18,36,0.7,116,21,22.9645228,194.2,69180000
656,湖南,2019,8,Hunan,29.4,57.1,72,63,80,7,22,50,0.75,145,28,26.07828029,245.5,69180000
657,湖南,2019,9,Hunan,25.5,3.2,63,91,81,9,31,66,0.83,166,39,30.37348172,244,69180000
658,湖南,2019,10,Hunan,18.7,65.9,77,196,82,8,38,62,0.86,100,44,33.7296849,122.5,69180000
659,湖南,2019,11,Hunan,14,37.9,70,465,83,9,44,76,0.86,87,60,31.29566601,138.9,69180000
660,湖南,2019,12,Hunan,8.4,65.6,74,542,84,9,51,75,1.12,50,78,24.67267775,121.6,69180000
661,湖南,2020,1,Hunan,5.1,166.5,86,184,85,5,28,46,1.08,49,56,18.8840909,55.9,66450000
662,湖南,2020,2,Hunan,10,135.3,80,24,86,5,17,37,0.86,70,41,19.42067972,77,66450000
663,湖南,2020,3,Hunan,13.3,168.9,83,27,87,6,26,45,0.86,75,41,23.03371932,69.5,66450000
664,湖南,2020,4,Hunan,17,107,68,14,88,8,37,60,0.79,126,46,30.11075784,162.7,66450000
665,湖南,2020,5,Hunan,22.9,194.1,79,47,89,7,28,53,0.77,121,35,29.46414951,121.9,66450000
666,湖南,2020,6,Hunan,26.3,183.2,86,47,90,6,19,29,0.7,87,19,30.01455435,88.2,66450000
667,湖南,2020,7,Hunan,27.6,160.7,84,46,91,6,19,35,0.67,102,22,26.22220838,119.7,66450000
668,湖南,2020,8,Hunan,29.4,68.6,70,41,92,6,18,33,0.6,117,19,27.11991039,290.6,66450000
669,湖南,2020,9,Hunan,22,195.5,87,38,93,6,24,35,0.7,96,27,28.14047863,47.6,66450000
670,湖南,2020,10,Hunan,16.8,79.3,81,53,94,7,29,56,0.77,90,48,29.61676531,87.5,66450000
671,湖南,2020,11,Hunan,13.5,24.9,75,73,95,8,35,61,0.85,75,49,31.93419626,106.1,66450000
672,湖南,2020,12,Hunan,6.1,37,71,134,96,9,45,79,1.04,46,92,32.63139665,65.8,66450000
673,江西,2013,1,Jiangxi,6.21,25.33,80.92,3,1,76,65,188,1.7,44,130,11.17212049,92.76,45220000
674,江西,2013,2,Jiangxi,9.79,85.84,87.35,3,2,34,35,102,1.3,46,75,14.89672545,40.86,45220000
675,江西,2013,3,Jiangxi,14.75,174.88,78.46,1,3,40,44,137,1.3,82,83,24.79660372,125.27,45220000
676,江西,2013,4,Jiangxi,17.51,197,78.42,4,4,44,42,122,1.3,93,70,26.96208928,103.4,45220000
677,江西,2013,5,Jiangxi,23.35,219.21,81.15,5,5,31,32,87,1.4,113,55,28.09611875,132.45,45220000
678,江西,2013,6,Jiangxi,26.34,185.82,81.42,4,6,26,26,68,1.3,103,42,25.55146476,151.78,45220000
679,江西,2013,7,Jiangxi,29.56,81.05,69.81,8,7,32,24,76,1.2,110,42,25.99229213,272.75,45220000
680,江西,2013,8,Jiangxi,29.7,108.43,69.81,7,8,33,25,84,1,100,40,26.60462241,229.98,45220000
681,江西,2013,9,Jiangxi,24.92,47.78,74.65,10,9,32,33,85,1.1,97,46,24.85477922,162.87,45220000
682,江西,2013,10,Jiangxi,19.81,23.87,66.15,10,10,45,45,132,1.1,102,79,26.41654749,185.64,45220000
683,江西,2013,11,Jiangxi,14.29,92.37,74,10,11,46,54,138,1.3,64,77,27.16978943,157.18,45220000
684,江西,2013,12,Jiangxi,7,83.04,66.92,28,12,58,60,161,1.4,40,120,25.27674523,167.38,45220000
685,江西,2014,1,Jiangxi,7.97,18.47,67.08,15,13,46,47,149,1.3,38,98,22.4705968,162.18,45420000
686,江西,2014,2,Jiangxi,7.62,121.1,81.73,6,14,21,25,55,0.9,34,37,22.26341115,64.76,45420000
687,江西,2014,3,Jiangxi,13.29,208.71,82.62,7,15,26,31,77,0.9,50,40,25.24758046,86.64,45420000
688,江西,2014,4,Jiangxi,19.32,137.64,80.46,13,16,21,32,69,1,61,36,25.09766087,105.23,45420000
689,江西,2014,5,Jiangxi,22.35,281.09,81.42,7,17,26,30,103,0.9,70,51,25.19834283,108.19,45420000
690,江西,2014,6,Jiangxi,25.94,200.81,81.77,7,18,25,25,83,1.1,106,50,25.18587133,117.86,45420000
691,江西,2014,7,Jiangxi,28.41,160.05,79.65,16,19,23,23,65,0.9,86,34,25.56142924,210.82,45420000
692,江西,2014,8,Jiangxi,26.95,162.56,83.08,7,20,20,23,67,0.8,90,32,22.0099025,163.69,45420000
693,江西,2014,9,Jiangxi,26.17,60.07,79.5,7,21,25,26,81,0.8,98,43,19.22583417,169.58,45420000
694,江西,2014,10,Jiangxi,20.98,25.52,69.58,1,22,36,36,114,0.9,113,65,27.11473463,217.19,45420000
695,江西,2014,11,Jiangxi,14.7,89.2,79.19,10,23,39,37,92,1,52,53,28.54014087,88.24,45420000
696,江西,2014,12,Jiangxi,7.17,23.47,64.12,12,24,52,41,65,0.9,46,42,29.63635125,159.56,45420000
697,江西,2015,1,Jiangxi,8.19,43.72,73.38,11,25,48,43,104,1.3,52,68,20.59140031,112.32,45660000
698,江西,2015,2,Jiangxi,9.66,116.16,78.27,3,26,24,28,82,1.2,60,56,23.45997982,82.99,45660000
699,江西,2015,3,Jiangxi,12.97,179.14,83.92,4,27,25,25,57,1,56,35,25.25258906,69.32,45660000
700,江西,2015,4,Jiangxi,18.47,134.29,75.35,8,28,32,25,73,1,87,43,26.97851673,131.33,45660000
701,江西,2015,5,Jiangxi,23.17,260.73,84.27,5,29,28,19,74,1,93,47,24.84637158,88.26,45660000
702,江西,2015,6,Jiangxi,26.62,192.34,82.04,6,30,25,15,50,0.9,75,30,23.85112421,143.42,45660000
703,江西,2015,7,Jiangxi,26.62,198.31,81.19,4,31,21,14,53,0.9,80,32,24.26110065,142.82,45660000
