X,name,year,month,province,meantemp,rain,humi,number,seq,SO2,NO2,PM10,CO,O3_8h,PM2.5,beta,sunlight,population,,,,
440,山東,2017,8,Shandong,25.96,162.77,80.01,244,56,12,24,62,0.8,134,30,28.6005016,185.24,100060000,,,,
441,山東,2017,9,Shandong,22.54,25.53,70.85,304,57,15,32,81,0.9,146,38,32.77158732,215.83,100060000,,,,
442,山東,2017,10,Shandong,14.5,43.51,69.71,440,58,17,42,90,1,92,49,36.32013273,144.22,100060000,,,,
443,山東,2017,11,Shandong,7.52,1.87,52.52,802,59,23,48,115,1,69,56,35.39236323,195.4,100060000,,,,
444,山東,2017,12,Shandong,1.21,2.56,53.59,1059,60,30,55,139,1.4,52,80,31.83939362,177.76,100060000,,,,
445,山東,2018,1,Shandong,-1.93,6.99,57.26,771,61,29,50,138,1.4,56,85,27.86907164,130.51,100470000,,,,
446,山東,2018,2,Shandong,0.56,4.13,51.21,301,62,25,35,114,1.1,84,63,29.53915145,173.76,100470000,,,,
447,山東,2018,3,Shandong,8.64,27.94,60.16,401,63,19,36,108,1,114,59,33.46095,210.06,100470000,,,,
448,山東,2018,4,Shandong,14.63,NA,56.59,738,64,17,32,124,0.8,135,47,36.3879996,208.26,100470000,,,,
449,山東,2018,5,Shandong,19.66,99.09,65.85,1072,65,14,30,94,0.8,153,40,33.40053626,222.02,100470000,,,,
450,山東,2018,6,Shandong,24.44,121.93,65.75,1006,66,12,24,79,0.7,185,36,29.04628019,239.16,100470000,,,,
451,山東,2018,7,Shandong,27.29,141.68,79.58,496,67,9,20,55,0.6,134,29,26.89567964,204.01,100470000,,,,
452,山東,2018,8,Shandong,27.24,237.52,78.7,257,68,10,20,53,0.7,138,26,29.38812283,221,100470000,,,,
453,山東,2018,9,Shandong,21.32,49.14,67.98,308,69,13,34,69,0.7,134,29,34.5675988,203.03,100470000,,,,
454,山東,2018,10,Shandong,14.4,15.33,58.15,619,70,17,48,98,0.8,116,43,37.86247351,237.67,100470000,,,,
455,山東,2018,11,Shandong,8.59,20.99,71.07,1256,71,16,52,146,1.1,77,77,36.85905881,134.38,100470000,,,,
456,山東,2018,12,Shandong,0.46,20.84,60.86,1680,72,21,53,129,1.1,51,69,31.8069279,141.62,100470000,,,,
457,山東,2019,1,Shandong,0.8,NA,42,1227,73,29,67,168,1.3,48,95,28.01719972,161.1,100700000,,,,
458,山東,2019,2,Shandong,2.3,5.4,55,415,74,20,53,142,1.11,76,92,30.23743732,117.6,100700000,,,,
459,山東,2019,3,Shandong,11.8,0.7,36,867,75,13,50,122,0.62,108,51,32.9750232,252.3,100700000,,,,
460,山東,2019,4,Shandong,15.4,35.4,54,1012,76,15,45,119,0.78,121,54,35.99247811,186.4,100700000,,,,
461,山東,2019,5,Shandong,23.2,21.5,38,1484,77,13,34,97,0.63,154,36,32.54623969,278.2,100700000,,,,
462,山東,2019,6,Shandong,28.9,18.8,44,1432,78,12,28,84,0.63,206,36,29.92374197,265.1,100700000,,,,
463,山東,2019,7,Shandong,28.7,140.7,62,830,79,9,29,67,0.71,180,36,27.36675155,197.4,100700000,,,,
464,山東,2019,8,Shandong,25.6,366.9,70,391,80,8,33,53,0.73,125,26,29.77748352,164.4,100700000,,,,
465,山東,2019,9,Shandong,23.2,33,60,550,81,11,45,86,0.82,149,39,33.74173987,205.1,100700000,,,,
466,山東,2019,10,Shandong,16.1,31.7,57,833,82,11,48,108,0.81,97,49,36.93388604,191.6,100700000,,,,
467,山東,2019,11,Shandong,9.9,29.8,55,1565,83,14,53,132,0.95,59,61,35.00633933,156.4,100700000,,,,
468,山東,2019,12,Shandong,3.1,19.5,57,1759,84,19,54,127,1.27,42,84,29.05968001,210.2,100700000,,,,
469,山東,2020,1,Shandong,1.1,29,67,794,85,24,51,143,1.55,59,107,21.54038209,211.3,101650000,,,,
470,山東,2020,2,Shandong,5.6,36.9,58,77,86,12,24,75,0.85,84,53,21.34882346,196.5,101650000,,,,
471,山東,2020,3,Shandong,11.2,7.7,44,47,87,11,33,97,0.74,103,45,25.54420523,294.7,101650000,,,,
472,山東,2020,4,Shandong,14.8,36,42,41,88,12,35,93,0.73,125,40,31.41150638,312.5,101650000,,,,
473,山東,2020,5,Shandong,22.2,42.9,50,48,89,11,26,85,0.69,156,32,31.9606268,329.9,101650000,,,,
474,山東,2020,6,Shandong,26.3,82,55,41,90,10,27,87,0.74,183,36,33.04895579,313.4,101650000,,,,
475,山東,2020,7,Shandong,25.2,75.7,71,62,91,9,23,61,0.76,152,35,33.06473842,316.1,101650000,,,,
476,山東,2020,8,Shandong,26.4,248.5,79,58,92,9,24,52,0.74,132,30,35.16234349,260.7,101650000,,,,
477,山東,2020,9,Shandong,22.4,35.5,62,100,93,11,37,70,0.74,147,33,35.63113912,226.9,101650000,,,,
478,山東,2020,10,Shandong,14.9,10.5,53,161,94,13,51,102,0.91,88,47,36.84733223,166.7,101650000,,,,
479,山東,2020,11,Shandong,9.4,46.4,57,247,95,14,50,109,1,64,59,35.15911193,160.6,101650000,,,,
480,山東,2020,12,Shandong,0.7,10.7,52,321,96,20,49,129,1.18,50,84,34.63216305,180.9,101650000,,,,
481,寧夏,2013,1,Ningxia,-6.12,1.75,44.5,46,1,228,63,190,2.6,32,110,19.06496627,219.63,6540000,,,,
482,寧夏,2013,2,Ningxia,-1.69,5.35,38.08,14,2,99,44,131,1.6,69,52,27.08928787,196.37,6540000,,,,
483,寧夏,2013,3,Ningxia,7.28,4.22,28.33,57,3,52,37,175,1,84,47,37.70838875,247.8,6540000,,,,
484,寧夏,2013,4,Ningxia,11.11,11.04,29.25,64,4,30,36,139,0.8,99,41,40.43770564,293.79,6540000,,,,
485,寧夏,2013,5,Ningxia,17.19,39.74,43.58,187,5,32,39,99,0.9,107,34,35.96409808,264.87,6540000,,,,
486,寧夏,2013,6,Ningxia,20.57,59.34,54.75,187,6,21,24,75,0.6,87,30,32.2971845,240.91,6540000,,,,
487,寧夏,2013,7,Ningxia,21.37,114.02,66.33,106,7,14,17,52,0.5,64,22,26.67340602,203.58,6540000,,,,
488,寧夏,2013,8,Ningxia,21.95,27.65,59.33,36,8,13,21,52,0.6,64,23,30.32049185,268.83,6540000,,,,
489,寧夏,2013,9,Ningxia,15.38,50.42,64.25,54,9,29,41,71,0.9,68,31,34.37253413,195.31,6540000,,,,
490,寧夏,2013,10,Ningxia,9.73,16.39,57.08,98,10,60,55,109,1.1,86,49,37.18880022,224.31,6540000,,,,
491,寧夏,2013,11,Ningxia,1.05,7.18,51.25,110,11,132,60,147,1.6,52,63,33.52188512,189.74,6540000,,,,
492,寧夏,2013,12,Ningxia,-5.53,1.12,51.42,113,12,157,65,154,2,29,88,28.4527876,220.87,6540000,,,,
493,寧夏,2014,1,Ningxia,-4.46,2.25,35.08,38,13,169,55,154,2.1,46,81,27.49152413,229.34,6620000,,,,
494,寧夏,2014,2,Ningxia,-3.87,8.66,61.83,19,14,118,36,135,1.2,65,76,30.94204178,158.65,6620000,,,,
495,寧夏,2014,3,Ningxia,5.2,6.79,37.42,36,15,94,36,143,1.1,92,52,36.48012411,262.39,6620000,,,,
496,寧夏,2014,4,Ningxia,11.28,43.43,52.67,53,16,40,25,154,0.9,116,51,40.2789769,214.91,6620000,,,,
497,寧夏,2014,5,Ningxia,16.04,9.42,35.42,128,17,32,27,136,0.8,123,41,37.19317012,298.98,6620000,,,,
498,寧夏,2014,6,Ningxia,20.19,58.94,53.33,172,18,37,28,70,0.9,134,31,32.04210037,251.11,6620000,,,,
499,寧夏,2014,7,Ningxia,22.04,53.16,60.08,64,19,29,27,87,0.7,117,34,27.64534965,283.84,6620000,,,,
500,寧夏,2014,8,Ningxia,19.25,65.53,66.5,32,20,30,28,76,0.7,88,34,30.36983638,241.31,6620000,,,,
501,寧夏,2014,9,Ningxia,15.9,83.21,69.5,42,21,31,35,80,0.8,86,32,36.63474975,181.05,6620000,,,,
502,寧夏,2014,10,Ningxia,10.28,27.36,64.83,89,22,39,43,119,1,77,50,38.15351157,208.77,6620000,,,,
503,寧夏,2014,11,Ningxia,1.36,8.04,63.67,140,23,110,49,133,1.3,53,68,35.16760574,173.13,6620000,,,,
504,寧夏,2014,12,Ningxia,-6,0.44,43.5,95,24,142,41,135,1.3,49,59,28.52847392,223.21,6620000,,,,
505,寧夏,2015,1,Ningxia,-4.7,3.14,49.08,56,25,98,38,138,1.3,43,74,25.56658476,196.52,6680000,,,,
506,寧夏,2015,2,Ningxia,-1.76,1.66,45.58,9,26,60,25,132,1,56,58,32.85704451,206.87,6680000,,,,
507,寧夏,2015,3,Ningxia,4.61,8.1,40.58,59,27,49,24,134,0.8,66,47,35.94306613,246.05,6680000,,,,
508,寧夏,2015,4,Ningxia,10.63,37.18,47.5,51,28,21,21,121,0.8,75,42,42.19109439,240.56,6680000,,,,
509,寧夏,2015,5,Ningxia,16.23,33.17,42,115,29,19,19,107,0.8,92,38,35.72547845,276.82,6680000,,,,
510,寧夏,2015,6,Ningxia,19.88,19.95,49.92,154,30,17,18,91,0.7,103,33,33.63142024,252.25,6680000,,,,
511,寧夏,2015,7,Ningxia,22.33,29.37,50.83,81,31,18,22,83,0.8,139,32,28.341754,295.45,6680000,,,,
512,寧夏,2015,8,Ningxia,20.58,37.58,53.92,32,32,18,22,77,0.8,124,30,31.15092435,283.44,6680000,,,,
513,寧夏,2015,9,Ningxia,15.29,76.99,69.25,50,33,13,20,67,0.7,95,29,34.95057825,190.33,6680000,,,,
514,寧夏,2015,10,Ningxia,8.98,19.77,58.25,78,34,27,32,102,0.8,84,44,36.53800065,231.94,6680000,,,,
515,寧夏,2015,11,Ningxia,2.9,21.27,75.17,76,35,67,35,117,1.2,48,62,33.25950658,152.87,6680000,,,,
516,寧夏,2015,12,Ningxia,-4.51,8.34,62.33,67,36,84,39,116,1.4,54,67,29.47028569,196.4,6680000,,,,
517,寧夏,2016,1,Ningxia,-8.66,2.42,56.25,34,37,91,33,105,1.1,55,61,28.74677299,NA,6750000,,,,
518,寧夏,2016,2,Ningxia,-4.26,6.33,45.75,15,38,75,27,141,0.9,70,56,32.96386071,206.2,6750000,,,,
519,寧夏,2016,3,Ningxia,4.62,20.6,46.42,34,39,52,29,142,0.8,83,54,37.73008886,224.7,6750000,,,,
520,寧夏,2016,4,Ningxia,12.39,12.84,40.83,56,40,23,26,99,0.6,97,36,41.32893419,246.87,6750000,,,,
521,寧夏,2016,5,Ningxia,15.03,42.53,47.58,116,41,16,20,117,0.6,111,40,37.74827062,274.92,6750000,,,,
522,寧夏,2016,6,Ningxia,20.83,28.1,49.08,152,42,20,21,76,0.6,133,31,32.67957282,286.4,6750000,,,,
523,寧夏,2016,7,Ningxia,22.88,64.95,59.25,73,43,13,19,61,0.6,135,26,27.79276897,269.41,6750000,,,,
524,寧夏,2016,8,Ningxia,22.2,69.22,65.92,25,44,14,17,57,0.7,116,27,31.00294793,227.51,6750000,,,,
525,寧夏,2016,9,Ningxia,16.34,29.14,62.75,37,45,18,26,59,0.7,106,30,37.42490203,195.2,6750000,,,,
526,寧夏,2016,10,Ningxia,9.68,1.14,65.22,92,46,26,30,91,0.9,80,42,41.32704183,180.38,6750000,,,,
527,寧夏,2016,11,Ningxia,2.09,0.86,49.75,162,47,61,41,159,1.4,61,63,37.49793651,206.65,6750000,,,,
528,寧夏,2016,12,Ningxia,-1.98,0.4,53.17,174,48,78,45,137,1.7,49,76,30.85730578,191.2,6750000,,,,
529,寧夏,2017,1,Ningxia,-4.9,0.3,42.21,69,49,79,40,146,1.6,54,67,28.22503557,202,6820000,,,,
530,寧夏,2017,2,Ningxia,-1.25,9.69,44.95,30,50,59,36,118,1.3,78,59,32.05755494,176.58,6820000,,,,
531,寧夏,2017,3,Ningxia,3.21,12.12,48.66,58,51,36,31,89,1,97,41,37.68123712,188,6820000,,,,
532,寧夏,2017,4,Ningxia,12.11,10.59,39.7,98,52,21,28,106,0.7,122,33,41.67444274,238.32,6820000,,,,
533,寧夏,2017,5,Ningxia,17.49,22.87,36.77,212,53,21,27,156,0.7,130,53,38.38047144,292.02,6820000,,,,
534,寧夏,2017,6,Ningxia,21.28,49.24,48.22,291,54,19,25,86,0.7,149,30,32.39749315,289.69,6820000,,,,
535,寧夏,2017,7,Ningxia,24.53,58.37,52.79,111,55,15,22,83,0.7,143,30,27.51079929,292.42,6820000,,,,
536,寧夏,2017,8,Ningxia,20.52,102.64,65,37,56,17,26,67,0.7,124,26,29.78965397,203.47,6820000,,,,
537,寧夏,2017,9,Ningxia,17.64,16.29,60.71,56,57,21,33,91,0.7,105,32,34.52756598,209.71,6820000,,,,
538,寧夏,2017,10,Ningxia,8.85,44.26,70.6,66,58,23,34,95,0.9,76,41,37.71749623,181.96,6820000,,,,
539,寧夏,2017,11,Ningxia,2.16,0,46.71,99,59,44,39,120,1,69,47,34.92579582,224.35,6820000,,,,
540,寧夏,2017,12,Ningxia,-4.74,0.47,46.28,87,60,45,40,127,1.3,65,55,30.32249069,216.14,6820000,,,,
541,寧夏,2018,1,Ningxia,-7.29,5.22,51.27,41,61,39,31,102,1,69,49,27.74217282,166.37,6880000,,,,
542,寧夏,2018,2,Ningxia,-4.04,2.11,36.37,11,62,40,27,112,1,90,43,34.44631604,219.9,6880000,,,,
543,寧夏,2018,3,Ningxia,8.65,4.96,37.64,53,63,30,32,169,0.9,108,55,39.0632207,256.79,6880000,,,,
544,寧夏,2018,4,Ningxia,12.96,NA,36.94,69,64,18,27,160,0.6,118,48,43.83913144,234.09,6880000,,,,
545,寧夏,2018,5,Ningxia,17.85,34.98,41.81,159,65,14,23,151,0.6,134,44,38.29094077,281.51,6880000,,,,
546,寧夏,2018,6,Ningxia,21.95,34.55,48.03,220,66,14,24,74,0.7,153,26,34.29365493,265.87,6880000,,,,
547,寧夏,2018,7,Ningxia,22.84,114.48,68.05,125,67,9,17,82,0.7,130,29,28.15512484,226.84,6880000,,,,
548,寧夏,2018,8,Ningxia,22.35,104.62,70.05,33,68,10,19,57,0.8,125,25,31.79530331,209.2,6880000,,,,
549,寧夏,2018,9,Ningxia,14.68,39.59,63.28,61,69,13,27,65,0.7,104,26,36.87891738,181.86,6880000,,,,
550,寧夏,2018,10,Ningxia,8.37,8.1,52.96,124,70,19,37,89,0.8,92,38,40.47027768,241.16,6880000,,,,
551,寧夏,2018,11,Ningxia,1.61,8.8,55.22,153,71,27,43,156,1.1,67,56,36.3580353,191.25,6880000,,,,
552,寧夏,2018,12,Ningxia,-7.2,1.12,46.57,170,72,32,37,141,1.1,60,50,30.64931312,185.3,6880000,,,,
553,寧夏,2019,1,Ningxia,-6.8,0.4,42,73,73,36,53,109,1.92,48,56,28.53891323,171.2,6950000,,,,
554,寧夏,2019,2,Ningxia,-1.9,NA,38,23,74,24,36,94,1.3,82,45,33.7098133,191.8,6950000,,,,
555,寧夏,2019,3,Ningxia,6.2,0.2,32,75,75,16,38,84,0.94,94,35,38.80017307,261.9,6950000,,,,
556,寧夏,2019,4,Ningxia,15.7,5.5,32,115,76,11,31,89,0.75,119,31,42.21009779,276.4,6950000,,,,
557,寧夏,2019,5,Ningxia,17.3,15,41,196,77,9,27,102,0.56,122,32,37.63250332,234.2,6950000,,,,
558,寧夏,2019,6,Ningxia,22.3,86.7,56,242,78,9,26,46,0.66,129,21,33.4569037,210.3,6950000,,,,
559,寧夏,2019,7,Ningxia,24.5,4.8,52,150,79,9,28,49,0.59,136,20,28.94629429,269.2,6950000,,,,
560,寧夏,2019,8,Ningxia,23.1,2.7,53,42,80,10,27,43,0.66,132,19,31.62730386,244.9,6950000,,,,
561,寧夏,2019,9,Ningxia,18.3,14.5,63,79,81,9,37,45,0.63,118,21,36.07778313,226.8,6950000,,,,
562,寧夏,2019,10,Ningxia,10.1,11.2,60,105,82,11,41,63,0.71,74,28,40.75371516,190.5,6950000,,,,
563,寧夏,2019,11,Ningxia,3.6,4.4,52,209,83,17,45,82,0.95,57,35,36.48401468,168.1,6950000,,,,
564,寧夏,2019,12,Ningxia,-2.5,0.1,50,184,84,19,50,83,1.23,54,47,30.42939845,215.4,6950000,,,,
565,寧夏,2020,1,Ningxia,-4.2,0.3,61,65,85,20,51,125,1.69,59,90,23.25162161,150.4,7210000,,,,
566,寧夏,2020,2,Ningxia,0.2,NA,35,9,86,22,30,92,1,92,42,24.80588058,220.3,7210000,,,,
567,寧夏,2020,3,Ningxia,7.2,NA,30,7,87,14,29,86,0.67,99,28,30.37126956,237.5,7210000,,,,
568,寧夏,2020,4,Ningxia,12.8,4,23,7,88,12,33,71,0.58,118,25,36.84298785,296.7,7210000,,,,
569,寧夏,2020,5,Ningxia,18.8,8.9,35,12,89,10,27,94,0.47,121,27,36.87459363,274.9,7210000,,,,
570,寧夏,2020,6,Ningxia,23.7,43,39,11,90,11,26,61,0.49,144,23,35.78284023,268.3,7210000,,,,
571,寧夏,2020,7,Ningxia,25.1,13.7,48,14,91,8,24,51,0.49,137,17,32.98282939,229.3,7210000,,,,
572,寧夏,2020,8,Ningxia,22.5,82.5,59,7,92,8,27,45,0.56,116,17,36.09537543,190.7,7210000,,,,
573,寧夏,2020,9,Ningxia,17.3,26.7,63,13,93,8,35,56,0.65,104,23,37.80405806,205.7,7210000,,,,
574,寧夏,2020,10,Ningxia,8.8,0.5,54,22,94,15,45,76,0.77,80,29,40.3681444,208.2,7210000,,,,
575,寧夏,2020,11,Ningxia,2.7,6.6,63,29,95,17,50,99,1.21,61,54,39.412324,164.8,7210000,,,,
576,寧夏,2020,12,Ningxia,-7,0.3,59,45,96,17,50,109,1.48,44,64,39.70125918,164,7210000,,,,
577,山西,2013,1,Shanxi,-5.62,3.39,51.89,188,1,142,41,233,2,26,154,15.31762149,181.64,36300000,,,,
578,山西,2013,2,Shanxi,-1.14,5.33,51.78,49,2,78,30,174,1.6,52,130,23.0524408,143.67,36300000,,,,
579,山西,2013,3,Shanxi,6.99,2.23,38,112,3,70,45,222,1.6,62,92,33.09194398,222.58,36300000,,,,
580,山西,2013,4,Shanxi,11.18,21.69,38.63,161,4,52,34,172,2.1,81,64,35.53581601,247.24,36300000,,,,
581,山西,2013,5,Shanxi,19.13,44.5,44.78,267,5,59,45,118,1.5,124,58,31.23390527,226.19,36300000,,,,
582,山西,2013,6,Shanxi,22.4,80.96,58.44,200,6,49,46,121,1.3,166,65,27.64977775,207.76,36300000,,,,
583,山西,2013,7,Shanxi,23.23,192.32,75.96,91,7,32,46,94,1.3,116,46,24.79663691,171.81,36300000,,,,
584,山西,2013,8,Shanxi,23.01,80.28,70.33,45,8,40,44,98,1.6,115,48,27.45792062,234.68,36300000,,,,
585,山西,2013,9,Shanxi,17.29,66.07,68.96,40,9,51,40,114,2,81,57,32.76740038,173.48,36300000,,,,
586,山西,2013,10,Shanxi,10.83,21.19,61.48,93,10,77,51,177,1.8,64,89,35.97188222,207.49,36300000,,,,
587,山西,2013,11,Shanxi,2.67,8.4,53.07,156,11,129,45,160,2,27,79,35.14419592,182.85,36300000,,,,
588,山西,2013,12,Shanxi,-4.21,0.15,47.37,206,12,98,39,149,2.4,13,113,29.20333932,182.43,36300000,,,,
589,山西,2014,1,Shanxi,-3.48,0.08,38.19,104,13,97,43,140,2.7,35,81,27.12909766,186.55,36480000,,,,
590,山西,2014,2,Shanxi,-2.88,14.86,65.15,41,14,69,39,150,2.3,42,97,30.71854513,92.62,36480000,,,,
591,山西,2014,3,Shanxi,6.69,10.19,43.22,130,15,59,37,136,2.2,65,59,34.85812983,222.8,36480000,,,,
592,山西,2014,4,Shanxi,12.87,47.77,56.85,171,16,39,35,131,2.1,78,60,38.21327159,190.59,36480000,,,,
593,山西,2014,5,Shanxi,17.84,48.26,43.3,398,17,37,34,135,1.4,85,52,33.58424352,260.93,36480000,,,,
594,山西,2014,6,Shanxi,21.46,61.38,57.04,425,18,30,31,97,1.5,92,49,29.49800944,212.29,36480000,,,,
595,山西,2014,7,Shanxi,23.25,97.37,66.96,185,19,33,34,91,1.2,107,49,24.62970454,230.42,36480000,,,,
596,山西,2014,8,Shanxi,20.54,109.46,72.04,65,20,34,32,82,1.4,91,45,27.21259998,188.17,36480000,,,,
597,山西,2014,9,Shanxi,16.59,134.34,78.33,75,21,33,30,81,1.5,67,45,32.50796045,133.84,36480000,,,,
598,山西,2014,10,Shanxi,11.63,17.85,68.33,143,22,49,40,134,1.8,60,72,36.0747831,164.31,36480000,,,,
599,山西,2014,11,Shanxi,2.99,6.77,60.15,239,23,107,39,134,2,44,78,34.62175612,152.79,36480000,,,,
600,山西,2014,12,Shanxi,-5.06,0.58,40.67,279,24,124,36,121,2.4,39,66,30.50060834,191.88,36480000,,,,
601,山西,2015,1,Shanxi,-3.64,5.45,49.15,201,25,140,43,139,2.9,44,88,27.78981376,161.74,36640000,,,,
602,山西,2015,2,Shanxi,-1.56,9.65,48.81,88,26,92,33,105,2.2,62,58,30.07862186,169.74,36640000,,,,
603,山西,2015,3,Shanxi,5.72,5.28,41.96,149,27,60,32,105,2,74,50,33.52804411,213.79,36640000,,,,
604,山西,2015,4,Shanxi,11.89,34.99,48.41,240,28,39,28,92,1.6,82,39,36.704906,234.77,36640000,,,,
605,山西,2015,5,Shanxi,17.68,44.31,49.37,408,29,39,29,99,1.3,119,47,33.73468363,248.75,36640000,,,,
606,山西,2015,6,Shanxi,21.06,63.02,57.33,479,30,31,26,85,1.4,124,45,29.08355288,184.87,36640000,,,,
607,山西,2015,7,Shanxi,23.28,57.64,63.07,201,31,29,27,84,1.3,131,51,25.62441595,242.1,36640000,,,,
608,山西,2015,8,Shanxi,21.86,62.44,64.81,80,32,27,25,71,1.3,97,38,27.99460866,236.43,36640000,,,,
609,山西,2015,9,Shanxi,16.9,86.04,73.67,104,33,29,28,64,1.4,82,39,33.0055567,166.35,36640000,,,,
610,山西,2015,10,Shanxi,10.48,33.85,63.48,181,34,41,39,84,1.6,68,46,36.13110452,201.49,36640000,,,,
611,山西,2015,11,Shanxi,3.36,49.56,79.44,288,35,84,41,102,2.2,39,68,35.04128843,89.86,36640000,,,,
612,山西,2015,12,Shanxi,-2.68,2.72,61.81,378,36,115,45,152,2.5,36,99,30.54902097,151.55,36640000,,,,
613,山西,2016,1,Shanxi,-7.01,1.57,48,269,37,114,42,129,2.6,45,81,27.22714515,NA,36820000,,,,
614,山西,2016,2,Shanxi,-2.73,8.49,42.81,75,38,84,30,97,2.3,68,55,29.99754453,191,36820000,,,,
615,山西,2016,3,Shanxi,5.5,4.54,41.52,203,39,72,40,139,1.8,91,66,33.1490052,NA,36820000,,,,
616,山西,2016,4,Shanxi,13.83,33.51,46.96,229,40,35,31,103,1.4,111,46,37.08266819,199.78,36820000,,,,
617,山西,2016,5,Shanxi,16.9,44.76,49.52,433,41,35,29,94,1.2,121,43,32.95322664,225.38,36820000,,,,
618,山西,2016,6,Shanxi,21.39,71.56,59.93,421,42,32,27,79,1.3,125,40,29.37459727,221.46,36820000,,,,
619,山西,2016,7,Shanxi,23.33,183.19,73.7,219,43,20,22,71,1.3,110,40,24.92498964,183.49,36820000,,,,
620,山西,2016,8,Shanxi,23.09,89.07,73.63,57,44,25,23,63,1.2,101,33,28.44859559,185.21,36820000,,,,
621,山西,2016,9,Shanxi,17.71,33.51,68.78,107,45,34,34,74,1.4,90,37,32.88074555,155.67,36820000,,,,
622,山西,2016,10,Shanxi,11.09,2.57,72.32,153,46,38,38,80,1.4,67,41,37.60996592,128.39,36820000,,,,
623,山西,2016,11,Shanxi,3.12,10.36,62.19,298,47,126,55,181,2.2,52,101,34.47569025,151.97,36820000,,,,
624,山西,2016,12,Shanxi,-1.53,8.66,61.07,355,48,171,59,188,2.7,44,126,31.00995582,145.44,36820000,,,,
625,山西,2017,1,Shanxi,-3.69,3.01,51.55,199,49,157,54,184,2.5,56,124,28.11513914,160.23,37020000,,,,
626,山西,2017,2,Shanxi,-0.79,10.15,48.23,112,50,118,48,141,2,81,89,30.02277762,155.14,37020000,,,,
627,山西,2017,3,Shanxi,4.08,12.69,47.29,166,51,65,42,109,1.4,98,61,34.24751361,172.38,37020000,,,,
628,山西,2017,4,Shanxi,12.23,31.29,45.43,237,52,36,40,110,1.2,118,47,37.49349947,220.87,37020000,,,,
629,山西,2017,5,Shanxi,19.16,36.08,40.19,594,53,22,34,121,1.1,160,45,34.7108471,282.12,37020000,,,,
630,山西,2017,6,Shanxi,21.42,63.9,55.93,552,54,24,34,86,1.2,178,43,29.03100876,229.85,37020000,,,,
631,山西,2017,7,Shanxi,24.83,129.66,67.32,217,55,22,29,85,1.3,167,45,23.59903326,218.74,37020000,,,,
632,山西,2017,8,Shanxi,21.89,126.64,73.29,53,56,23,31,79,1.3,142,43,27.10232866,197.9,37020000,,,,
633,山西,2017,9,Shanxi,17.92,22.99,67.77,74,57,34,43,109,1.5,124,52,32.69165279,197.59,37020000,,,,
634,山西,2017,10,Shanxi,9.52,106.47,78.81,125,58,29,42,97,1.5,67,55,36.92900012,116.47,37020000,,,,
635,山西,2017,11,Shanxi,2.24,0.33,50.19,216,59,58,50,134,1.7,60,67,34.78145798,198.47,37020000,,,,
636,山西,2017,12,Shanxi,-3.97,1.44,45.43,221,60,86,51,139,2,51,79,30.70078568,196.36,37020000,,,,
637,山西,2018,1,Shanxi,-6.79,8.7,54.73,174,61,77,49,142,1.9,53,86,26.79933861,146.63,37180000,,,,
638,山西,2018,2,Shanxi,-3.02,2.02,36.55,48,62,66,37,132,1.6,85,74,29.71239328,198.87,37180000,,,,
639,山西,2018,3,Shanxi,8.29,9.49,46.68,87,63,37,43,148,1.4,110,75,34.24806679,215.72,37180000,,,,
640,山西,2018,4,Shanxi,13.41,NA,47.15,153,64,23,36,147,1.1,127,51,39.80075788,208.08,37180000,,,,
641,山西,2018,5,Shanxi,18.42,53.95,51.14,395,65,21,36,120,1,152,46,36.30198599,233.54,37180000,,,,
642,山西,2018,6,Shanxi,22.49,48.92,50.89,471,66,20,36,89,1,178,39,30.51466533,232.93,37180000,,,,
643,山西,2018,7,Shanxi,24.12,157.47,75.52,206,67,12,23,67,1,151,41,25.0905307,189.9,37180000,,,,
644,山西,2018,8,Shanxi,23.76,97.2,73.58,57,68,13,25,68,1.1,148,39,28.06146471,213.59,37180000,,,,
645,山西,2018,9,Shanxi,15.45,69.98,69.74,88,69,14,33,66,1,102,30,33.82597003,168.41,37180000,,,,
646,山西,2018,10,Shanxi,9.07,6.47,53.19,152,70,21,48,101,1.1,99,45,38.57770886,231.37,37180000,,,,
647,山西,2018,11,Shanxi,2.69,10.87,58.11,341,71,39,56,152,1.6,60,77,36.29137115,162.68,37180000,,,,
648,山西,2018,12,Shanxi,-5.75,1.41,41.83,389,72,55,52,148,1.6,46,69,30.94497058,153.32,37180000,,,,
649,山西,2019,1,Shanxi,-4.7,NA,43,254,73,58,75,191,1.94,34,111,26.21276176,154.3,37290000,,,,
650,山西,2019,2,Shanxi,-1.5,1.1,45,55,74,40,49,137,1.37,70,92,30.40033433,145.5,37290000,,,,
651,山西,2019,3,Shanxi,7.1,NA,30,175,75,22,48,113,0.93,99,50,33.9024592,270.1,37290000,,,,
652,山西,2019,4,Shanxi,13.1,48.9,51,209,76,17,50,132,0.92,108,57,39.18660549,230.2,37290000,,,,
653,山西,2019,5,Shanxi,19.5,2.6,35,408,77,15,47,123,0.71,139,45,34.72949344,275.1,37290000,,,,
654,山西,2019,6,Shanxi,24.3,26.2,50,562,78,13,38,74,0.79,182,39,30.72700067,218.1,37290000,,,,
655,山西,2019,7,Shanxi,25.4,43.2,61,235,79,9,34,63,0.81,176,35,25.96987183,238.6,37290000,,,,
656,山西,2019,8,Shanxi,23.1,61.2,66,72,80,9,34,51,0.76,132,26,28.99907826,234.6,37290000,,,,
